25.95866003,25.236,0.836227361,1.088173844,16.98761016
18.93416896,24.857,0.850375859,1.101479656,9.520340076
25.72544535,25.337,0.848644287,1.805883203,14.60838462
25.60260336,24.756,0.85685193,2.019477393,14.51911995
24.856669,24.894,0.882148304,2.668172769,17.9660799
18.77429542,25.026,0.859950216,2.122651222,5.5000278
26.77451505,24.234,0.828947406,1.951317912,6.928252236
26.95640144,24.691,0.839080255,1.967926665,10.72540192
27.12146261,25.318,0.826739316,2.328807234,5.824469304
25.70936396,25.273,0.844656708,2.015236205,9.434508379
9.388495878,25.467,0.916865401,2.130059073,14.46762015
8.560206893,24.825,0.926601884,2.922825618,13.47541631
20.861334,24.235,0.877304065,2.92592375,3.984264504
12.55788659,24.605,0.896377808,1.512800204,7.54623432
15.69855454,24.84,0.901139196,1.853447656,11.4875793
15.3242123,24.68,0.914271177,1.961202975,8.483512824
15.13339559,24.732,0.880931499,1.766269557,5.630491289
10.76323943,24.136,0.930466636,1.421774946,26.42214028
6.89473467,23.746,0.943538094,1.355134541,52.45625106
16.32765368,24.085,0.920869538,2.527637271,9.47914056
20.92453743,24.315,0.906358487,2.567983775,16.49666501
11.98200252,24.543,0.919416448,2.510383349,4.1627871
17.64666103,23.939,0.873663414,2.800616597,4.13017295
24.76484324,23.791,0.892221104,3.112780931,19.38400181
22.21379713,24.338,0.924169941,2.161154178,38.08133604
14.79068444,23.929,0.905635991,1.34780335,5.678558388
25.74557421,23.404,0.883736529,2.023562182,12.81623796
22.87583524,24.985,0.914225373,2.746094564,20.0878128
12.97939263,23.828,0.937184239,2.350699513,21.29630706
23.91234437,23.904,0.925264952,2.8074928,13.52520374
